product_code,category,business_line_code,business_line,sector,structure_code,factory,brand,start_production_date,end_production_date
PRD_13330,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_04,BRAND_08,2018-06-12,2020-11-23
PRD_13226,CAT_04,BLC_02,BL_03,SECTOR_03,STR_10,FACTORY_04,BRAND_08,2021-05-31,2023-05-19
PRD_12716,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_08,2016-12-23,2020-08-27
PRD_12721,CAT_02,BLC_02,BL_02,SECTOR_02,STR_02,FACTORY_05,BRAND_08,2017-01-11,2020-07-21
PRD_8986,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_08,2004-10-01,2006-09-14
PRD_9303,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_08,2007-02-19,2018-12-10
PRD_10473,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_08,2008-03-20,2018-09-24
PRD_9648,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_08,2008-03-20,2019-02-15
PRD_9650,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_08,2011-03-15,2015-11-26
PRD_9649,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_08,2011-04-01,2017-07-20
PRD_6358,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_08,2011-11-11,2016-09-30
PRD_14283,CAT_09,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_08,2013-11-01,2023-02-14
PRD_9441,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_08,2013-11-01,2021-01-20
PRD_13870,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_08,2013-11-01,2021-01-20
PRD_13032,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_08,2016-11-25,2019-12-09
PRD_10696,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_05,BRAND_09,2017-04-29,2020-08-14
PRD_10697,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_05,BRAND_09,2017-05-03,2020-09-04
PRD_10704,CAT_12,BLC_03,BL_07,SECTOR_02,STR_22,FACTORY_05,BRAND_09,2018-05-26,2020-08-28
PRD_8593,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_06,BRAND_10,2004-04-01,2008-03-07
PRD_13044,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_03,BRAND_10,2019-01-25,2019-09-25
PRD_4017,CAT_03,BLC_02,BL_02,SECTOR_03,STR_03,FACTORY_03,BRAND_10,2021-03-26,2023-07-11
PRD_4016,CAT_03,BLC_02,BL_02,SECTOR_03,STR_03,FACTORY_03,BRAND_10,2021-04-04,2023-03-21
PRD_5835,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_10,2013-07-27,2017-08-30
PRD_4271,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_10,2013-07-30,2019-05-21
PRD_11713,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_10,2013-11-06,2018-10-24
PRD_4274,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_10,2016-09-24,2019-04-10
PRD_9111,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_09,BRAND_10,2016-04-17,2017-08-30
PRD_4436,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_09,BRAND_10,2025-05-25,
PRD_6021,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_09,BRAND_10,2025-08-27,
PRD_9429,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_10,BRAND_10,2007-02-26,2010-04-08
PRD_6616,CAT_29,BLC_03,BL_04,SECTOR_03,STR_11,FACTORY_11,BRAND_10,1996-04-30,2014-05-02
PRD_9822,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,1997-12-22,2003-07-04
PRD_9824,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_11,BRAND_10,1999-04-02,2002-10-15
PRD_9825,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2001-04-01,2005-07-14
PRD_6617,CAT_14,BLC_03,BL_04,SECTOR_03,STR_10,FACTORY_11,BRAND_10,2002-06-24,2010-08-17
PRD_5538,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2005-04-26,2017-05-22
PRD_4258,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2005-05-30,2008-10-15
PRD_9003,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2006-06-08,2009-12-09
PRD_5539,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_11,BRAND_10,2007-07-30,2012-04-02
PRD_5816,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2009-04-29,2019-05-21
PRD_5541,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2009-05-12,2014-01-31
PRD_5542,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2009-05-15,2014-01-31
PRD_5490,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_10,2010-02-16,2014-05-02
PRD_5817,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2010-06-11,2018-01-12
PRD_5489,CAT_14,BLC_03,BL_04,SECTOR_03,STR_10,FACTORY_11,BRAND_10,2010-07-27,2019-01-30
PRD_14480,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2010-11-30,2017-05-22
PRD_5824,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2011-04-08,2018-02-15
PRD_5825,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2011-04-21,2017-12-27
PRD_5823,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2011-05-23,2017-08-30
PRD_5822,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2011-05-31,2017-08-30
PRD_5821,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,2011-05-31,2017-08-30
PRD_8611,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2011-07-18,2014-05-02
PRD_5543,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2011-11-14,2014-12-11
PRD_5827,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2012-02-29,2017-09-01
PRD_5828,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2012-03-14,2018-02-15
PRD_5544,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2012-05-24,2014-05-02
PRD_5829,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2012-07-27,2017-08-30
PRD_5832,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2012-12-13,2017-11-16
PRD_5545,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-05-07,2014-05-02
PRD_8579,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-05-27,2019-01-30
PRD_5494,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-07-09,2019-01-30
PRD_5491,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_10,2013-07-17,2019-01-31
PRD_5495,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-07-22,2019-01-30
PRD_5492,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_10,2013-07-22,2019-01-31
PRD_5493,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_10,2013-07-24,2019-01-31
PRD_8580,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-08-20,2019-01-30
PRD_5496,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-11-18,2018-03-15
PRD_5547,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2013-09-24,2017-05-22
PRD_5548,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2013-12-05,2017-02-17
PRD_5549,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2013-12-04,2016-11-09
PRD_5552,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2014-02-03,2016-09-30
PRD_4074,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2014-07-02,2018-03-29
PRD_5834,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2014-09-22,2017-09-01
PRD_5556,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-04-11,2019-01-31
PRD_5558,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-04-27,2019-01-28
PRD_5555,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-04-28,2019-01-30
PRD_5557,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-06-02,2019-01-31
PRD_5858,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2016-06-06,2019-02-13
PRD_5569,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-06-22,2019-01-30
PRD_5565,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-06-23,2019-01-30
PRD_5566,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-07-12,2019-07-29
PRD_5570,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2016-08-24,2019-01-30
PRD_5859,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2016-10-04,2019-02-13
PRD_5857,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2016-11-21,2018-10-24
PRD_5850,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2016-09-29,2019-01-30
PRD_5580,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2016-10-20,2017-10-27
PRD_5851,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2016-12-15,2019-01-30
PRD_5572,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-06,2019-07-29
PRD_5571,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-09,2019-01-30
PRD_4079,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-16,2019-07-29
PRD_5573,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-17,2019-01-30
PRD_5574,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-19,2019-01-30
PRD_5575,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-01-19,2019-01-30
PRD_5860,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2017-01-26,2019-02-13
PRD_5559,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2017-03-30,2018-07-20
PRD_5862,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2017-11-07,2019-05-27
PRD_5582,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2017-07-06,2019-01-30
PRD_5871,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2017-07-28,2019-05-27
PRD_9156,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2017-09-13,2019-02-13
PRD_5865,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_11,BRAND_10,2017-10-19,2019-05-27
PRD_5887,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_10,,2019-10-29
PRD_5906,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2019-02-06,2019-07-26
PRD_5905,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_10,2019-03-11,2019-07-26
PRD_5635,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2019-02-21,2020-11-09
PRD_5688,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2020-01-21,2021-03-29
PRD_5689,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_10,2020-01-28,2021-03-29
PRD_5690,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_10,2020-02-06,2021-03-29
PRD_9168,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_04,BRAND_10,,2017-12-22
PRD_11066,CAT_14,BLC_03,BL_04,SECTOR_03,STR_13,FACTORY_04,BRAND_10,2008-09-22,2015-01-28
PRD_11067,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2009-05-15,2015-01-28
PRD_5818,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_10,2010-06-29,2014-01-31
PRD_13307,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_10,2012-05-07,2017-10-25
PRD_5836,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_10,2013-08-05,2017-08-30
PRD_11068,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2013-05-23,2019-01-17
PRD_5497,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2014-04-15,2019-01-17
PRD_8652,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_10,2015-05-23,2017-11-24
PRD_5581,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2017-05-08,2019-01-31
PRD_8706,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_10,2017-09-28,2019-01-31
PRD_5583,CAT_04,BLC_02,BL_03,SECTOR_03,STR_36,FACTORY_04,BRAND_10,2017-10-12,2019-01-31
PRD_5584,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2017-10-31,2019-01-31
PRD_10999,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_10,2017-10-12,2019-01-31
PRD_8743,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,1980-01-01,2018-05-18
PRD_8740,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2017-10-02,2022-04-26
PRD_8741,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2017-10-02,2022-07-05
PRD_5587,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2018-05-17,2019-01-31
PRD_5588,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_10,2018-05-15,2019-01-31
PRD_8764,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2018-05-17,2019-01-30
PRD_8763,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2018-05-18,2019-01-30
PRD_5589,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2018-05-26,2019-01-30
PRD_5590,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_10,2018-06-01,2019-01-31
PRD_5597,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2018-06-22,2019-01-31
PRD_5634,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2018-10-16,2019-01-31
PRD_5682,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2019-09-20,2023-03-16
PRD_13194,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_10,2019-06-25,2023-03-17
PRD_4118,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_10,2019-07-24,2023-03-17
PRD_5685,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2019-09-03,2023-03-16
PRD_5686,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2019-10-18,2021-10-25
PRD_8837,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_10,2020-09-01,2023-02-24
PRD_5707,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2020-10-10,2023-03-24
PRD_4147,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2020-11-29,
PRD_5712,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2021-03-06,2023-10-23
PRD_5726,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_10,2021-06-08,2023-03-24
PRD_4159,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_04,BRAND_10,2021-09-30,2024-07-29
PRD_5727,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_04,BRAND_10,2021-11-29,
PRD_7819,CAT_07,BLC_03,BL_04,SECTOR_03,STR_11,FACTORY_01,BRAND_10,2001-02-01,2020-12-07
PRD_6515,CAT_17,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2001-02-01,2011-03-23
PRD_9713,CAT_17,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2001-02-01,2006-05-12
PRD_6348,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2007-05-02,2018-06-04
PRD_9719,CAT_09,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_10,2010-09-28,2018-04-23
PRD_6350,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2011-01-20,2018-06-04
PRD_13306,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2011-02-24,2012-12-11
PRD_6319,CAT_26,BLC_02,BL_03,SECTOR_05,STR_08,FACTORY_01,BRAND_10,2011-05-03,2016-12-13
PRD_4750,CAT_09,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_10,2011-05-06,2019-05-03
PRD_6241,CAT_08,BLC_02,BL_05,SECTOR_04,STR_13,FACTORY_01,BRAND_10,2011-06-30,2018-12-12
PRD_4541,CAT_08,BLC_02,BL_05,SECTOR_04,STR_33,FACTORY_01,BRAND_10,2011-06-30,2018-12-12
PRD_9595,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2012-03-01,2017-12-15
PRD_6357,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2012-03-01,2016-09-30
PRD_6356,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2012-03-01,2017-12-15
PRD_6353,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2012-04-20,2018-06-26
PRD_6351,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2012-04-20,2018-06-04
PRD_6352,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2012-04-20,2018-06-04
PRD_6354,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2012-06-01,2018-06-12
PRD_9604,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2013-03-01,2017-10-25
PRD_8481,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2013-04-11,2015-10-01
PRD_9724,CAT_09,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_10,2013-12-01,2018-04-23
PRD_6359,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2014-05-01,2019-02-06
PRD_9453,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_10,2015-02-01,2017-03-30
PRD_6246,CAT_08,BLC_02,BL_05,SECTOR_04,STR_04,FACTORY_01,BRAND_10,2015-03-01,2017-03-30
PRD_5843,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_01,BRAND_10,2015-04-01,2017-04-03
PRD_5423,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2015-04-29,2019-04-16
PRD_5424,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2015-09-26,2017-11-28
PRD_11764,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2015-05-01,2023-02-07
PRD_6361,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2015-05-01,2018-07-03
PRD_9615,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2015-05-01,2017-12-15
PRD_11796,CAT_11,BLC_02,BL_05,SECTOR_04,STR_03,FACTORY_01,BRAND_10,2015-05-01,2019-03-27
PRD_5499,CAT_14,BLC_03,BL_04,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2015-10-01,2019-05-02
PRD_6317,CAT_07,BLC_03,BL_04,SECTOR_03,STR_11,FACTORY_01,BRAND_10,2015-10-01,2020-12-07
PRD_8498,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2015-11-25,2017-11-28
PRD_5426,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2016-01-22,2019-09-25
PRD_8499,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2016-01-24,2019-09-25
PRD_5430,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2016-05-08,2019-11-07
PRD_5567,CAT_04,BLC_02,BL_03,SECTOR_03,STR_11,FACTORY_01,BRAND_10,2016-02-01,2018-01-12
PRD_6368,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2016-04-15,2019-02-06
PRD_6256,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_10,2016-05-23,2020-12-10
PRD_6369,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2016-05-30,2017-03-10
PRD_6522,CAT_09,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_01,BRAND_10,2016-07-30,2023-02-14
PRD_6523,CAT_09,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_01,BRAND_10,2016-07-30,2023-02-14
PRD_5431,CAT_03,BLC_02,BL_02,SECTOR_02,STR_13,FACTORY_01,BRAND_10,2016-10-29,2020-09-11
PRD_10504,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2017-03-27,2020-01-30
PRD_8510,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-04-12,2018-06-01
PRD_6371,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_10,2017-05-15,2018-06-04
PRD_5869,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_10,2017-06-20,2021-06-15
PRD_5868,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_10,2017-06-20,2019-05-02
PRD_5870,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_10,2017-07-09,2020-11-23
PRD_4577,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2017-07-15,2018-06-04
PRD_5432,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-08-01,2019-04-11
PRD_8516,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-08-01,2019-12-09
PRD_5433,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-08-01,2019-10-28
PRD_5434,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-08-21,2019-09-25
PRD_6379,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2017-08-25,2019-02-06
PRD_8517,CAT_03,BLC_02,BL_02,SECTOR_02,STR_03,FACTORY_01,BRAND_10,2017-09-09,2018-12-21
PRD_6376,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2017-09-08,2018-12-10
PRD_6378,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_10,2017-09-08,2019-03-29
PRD_6377,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_10,2017-09-08,2018-12-07
PRD_6367,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_10,2017-09-15,2018-06-04
PRD_5878,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_10,2017-12-18,2019-09-19
PRD_6528,CAT_09,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_01,BRAND_10,2018-03-09,2022-06-30
PRD_6318,CAT_07,BLC_03,BL_04,SECTOR_03,STR_11,FACTORY_01,BRAND_10,2018-04-03,2020-12-07
PRD_5500,CAT_14,BLC_03,BL_04,SECTOR_03,STR_13,FACTORY_01,BRAND_10,2018-04-09,2019-05-02
PRD_5891,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_10,2018-06-15,2021-06-15
PRD_6398,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_10,2018-07-23,2019-06-21
PRD_5517,CAT_14,BLC_03,BL_04,SECTOR_03,STR_11,FACTORY_01,BRAND_10,2019-06-15,
